"name","description","brand","category","sku","packSize","barcode","imageUrl","link"
"TURBOT SLICE 8G RGL CHN F","","ROYAL GREEN LAND","FISH OTHER ( LOBSTER, ANAGO )","#85994","10/ 800 G","074410859947","https://ecatalog.wismettacusa.com/upload/img/m/20060208416529648cb308a7.89353724.jpg","https://ecatalog.wismettacusa.com/product.php?id=108018&branch=LOS"
"SALMON ATLN FILLET TRIM-D 3/4 CHL F","","N/A","SALMON, TROUT FILLET","#86030","22 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/86030.jpg","https://ecatalog.wismettacusa.com/product.php?id=98719&branch=LOS"
"OYSTER BREADED/KAKI FRY 2LB MH KOR F","","N/A","FROZEN PROCESSED PRODUCT OTHER","#86052","10/ 2 LB","654156283888","https://ecatalog.wismettacusa.com/upload/img/m/16995778835c01d660c23e15.26880417.jpg","https://ecatalog.wismettacusa.com/product.php?id=3109&branch=LOS"
"MENTAIKO POLLACKROE MAYO SAUCE 1LB JPN F","","N/A","TARAKO, MENTAIKO","#86121","20/ 1 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/20143500055c3925d2d55779.05994487.jpg","https://ecatalog.wismettacusa.com/product.php?id=3568&branch=LOS"
"SQUID GESO KARAAGE NICHIREI F","","NICHIREI","SQUID","#86122","5/ 2.2 LB","4902130308680","https://ecatalog.wismettacusa.com/upload/img/m/5603022995c01d68ced94f4.31636673.jpg","https://ecatalog.wismettacusa.com/product.php?id=3306&branch=LOS"
"EEL UNAGI KABAYAKI GOLD 9OZ CHN F","","N/A","UNAGI","#86154","2/ 11 LB","074410861544","https://ecatalog.wismettacusa.com/upload/img/m/487717435f0f36bc446ff6.18267769.jpg","https://ecatalog.wismettacusa.com/product.php?id=3255&branch=LOS"
"EEL UNAGI KABAYAKI GOLD 10OZ CHN F","","N/A","UNAGI","#86155","2/ 11 LB","074410861551","https://ecatalog.wismettacusa.com/upload/img/m/16555829695f0f3d9a88fa62.46016546.jpg","https://ecatalog.wismettacusa.com/product.php?id=3256&branch=LOS"
"EEL UNAGI KABAYAKI GOLD 11OZ CHN F","","N/A","UNAGI","#86156","2/ 11 LB","074410861568","https://ecatalog.wismettacusa.com/upload/img/m/11845415995f0df7ad292503.45940518.jpg","https://ecatalog.wismettacusa.com/product.php?id=3257&branch=LOS"
"EEL UNAGI KABAYAKI GOLD 12OZ CHN F","","N/A","UNAGI","#86157","2/ 11 LB","074410861575","https://ecatalog.wismettacusa.com/upload/img/m/13715135185f0f3e8a393841.42896237.jpg","https://ecatalog.wismettacusa.com/product.php?id=3261&branch=LOS"
"EEL UNAGI KABAYAKI GOLD 14OZ CHN F","","N/A","UNAGI","#86158","2/ 11 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/8624376065f0f3f6c7bfc59.55188224.jpg","https://ecatalog.wismettacusa.com/product.php?id=3262&branch=LOS"
"ALBACORE TUNA LOIN 3LB UP KOR SK F","","SK","ALBACORE","#86207","22 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/20414931865c0196150663b8.72009743.jpg","https://ecatalog.wismettacusa.com/product.php?id=3324&branch=LOS"
"SALMON ATLN FILLET TRIM E 3/4 CHL F","","N/A","SALMON, TROUT FILLET","#86282","22.05 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/88042350766c50ad165d003.99173715.jpg","https://ecatalog.wismettacusa.com/product.php?id=3210&branch=LOS"
"TUNA CUBE SMALL CUT SEADELIGHT SE ASIA F","","N/A","TUNA OTHER ( SLICE, CUBE )","#86369","10 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/203193011161f09629270be0.22667550.jpg","https://ecatalog.wismettacusa.com/product.php?id=128233&branch=LOS"
"SQUID YARI IKA #2 26-30CM IDN WILD F","","N/A","SQUID","#86377","2/ 11 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/8731872825cd46bc2b80556.17976199.jpg","https://ecatalog.wismettacusa.com/product.php?id=3312&branch=LOS"
"HIRAKI KISU 20P(550G) WILD THA F","","N/A","FISH OTHER ( LOBSTER, ANAGO )","#86434","10/ 1.2 LB","074410864347","https://ecatalog.wismettacusa.com/upload/img/m/8634528825c37bfc59c0750.41990054.jpg","https://ecatalog.wismettacusa.com/product.php?id=3356&branch=LOS"
"ODEN SET 265G SK F","","SK","ODEN","#86440","4/ 6/ 9.34 OZ","074410864408","https://ecatalog.wismettacusa.com/upload/img/m/13431862435c9941030d8731.85968534.jpg","https://ecatalog.wismettacusa.com/product.php?id=56313&branch=LOS"
"CAN SABA/MACKEREL (CUT) IN BRINE NISSUI","","NISSUI","CANNED FISH","#86456","2/ 24/ 6.7 OZ","016926232326","https://ecatalog.wismettacusa.com/upload/img/m/86456-1.JPG","https://ecatalog.wismettacusa.com/product.php?id=502&branch=LOS"
"CAN SABA/MACKEREL (CUT) IN OIL NISSUI","","NISSUI","CANNED FISH","#86457","2/ 24/ 6.52 OZ","016926241090","https://ecatalog.wismettacusa.com/upload/img/m/86457-1.JPG","https://ecatalog.wismettacusa.com/product.php?id=503&branch=LOS"
"BOILED BABY SCALLOP 3L F","","YOKOO","HOTATE","#86498","2/ 5/ 2.2 LB","7441086498","https://ecatalog.wismettacusa.com/upload/img/m/18511163515c019659574375.96299925.jpg","https://ecatalog.wismettacusa.com/product.php?id=49747&branch=LOS"
"OCTOPUS BOILED SLICE RANDOM VNM SK F","","SK","OCTOPUS","#86566","10/ 2.2 LB","074410865665","https://ecatalog.wismettacusa.com/upload/img/m/17549438945c9941174cb930.44430278.jpg","https://ecatalog.wismettacusa.com/product.php?id=48036&branch=LOS"
"KINGCRAB SALAD 5LB WILD RUS AQUASTAR F","","AQUASTAR","SNOW CRAB","#86576","2/ 5 LB","731149111516","https://ecatalog.wismettacusa.com/upload/img/m/9985958861f0964c2aaa68.26660121.jpg","https://ecatalog.wismettacusa.com/product.php?id=48060&branch=LOS"
"SHRIMP HLSO WT 21/25 P 4LB IND F","","N/A","SHRIMP HLSO ( BLOCK )","#86645","6/ 4 LB","731149631205","https://ecatalog.wismettacusa.com/upload/img/m/1923090005c01b587661f27.87068785.jpg","https://ecatalog.wismettacusa.com/product.php?id=3426&branch=LOS"
"SHRIMP HLSO WT 26/30 P 4LB IND F","","N/A","SHRIMP HLSO ( BLOCK )","#86646","6/ 4 LB","731149631175","https://ecatalog.wismettacusa.com/upload/img/m/4347057525c01b5d464d362.96383430.jpg","https://ecatalog.wismettacusa.com/product.php?id=3427&branch=LOS"
"BLUE WHITING BREADED FILLET 60G SK F","","SK","FROZEN PROCESSED PRODUCT OTHER","#86714","100 PC","N/A","https://ecatalog.wismettacusa.com/upload/img/m/178849552361cb89f6b55958.21672036.jpg","https://ecatalog.wismettacusa.com/product.php?id=53514&branch=LOS"
"POLLOCK BREADED FILLET 60G SK F","","SK","FROZEN PROCESSED PRODUCT OTHER","#86714A","100 PC","N/A","https://ecatalog.wismettacusa.com/upload/img/m/117957926267046cf13a6b91.22864372.jpg","https://ecatalog.wismettacusa.com/product.php?id=122570&branch=LOS"
"BOILED BABY SCALLOP 2L F","","N/A","HOTATE","#86780","2/ 5/ 2.2 LB","7441086780","https://ecatalog.wismettacusa.com/upload/img/m/1201648765b99953456336.68677235.jpg","https://ecatalog.wismettacusa.com/product.php?id=54098&branch=LOS"
"IMITATION CRAB CLAW BREADED SK F","","SK","FROZEN PROCESSED PRODUCT OTHER","#86925","10/ 35.2 OZ","N/A","https://ecatalog.wismettacusa.com/upload/img/m/71735970866a2b3745002c8.01207275.jpg","https://ecatalog.wismettacusa.com/product.php?id=112131&branch=LOS"
"VEGAN SALMON CUBE 1LB F","","N/A","TUNA OTHER ( SLICE, CUBE )","#87002","22 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/1656328537668d86724c8e76.82494478.jpg","https://ecatalog.wismettacusa.com/product.php?id=122761&branch=LOS"
"VEGAN SALMON SAKU 9.9OZ F","","N/A","SALMON, TROUT","#87003","40/ 9.9 OZ","N/A","https://ecatalog.wismettacusa.com/upload/img/m/2014987817668d868cc16ce4.41989260.jpg","https://ecatalog.wismettacusa.com/product.php?id=122762&branch=LOS"
"VEGAN TUNA CUBE 1LB F","","N/A","SALMON, TROUT","#87018","22 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/1995032045668d86cad888d4.64933783.jpg","https://ecatalog.wismettacusa.com/product.php?id=122763&branch=LOS"
"VEGAN TUNA SAKU 9.9OZ F","","N/A","TUNA SAKU, LOIN","#87019","40/ 9.9 OZ","N/A","https://ecatalog.wismettacusa.com/upload/img/m/2048235965668d86e36d9bf7.02303884.jpg","https://ecatalog.wismettacusa.com/product.php?id=122758&branch=LOS"
"OSECHI HOKKAIDO KURO MAME TOKYO KAJINO","","N/A","DELI OTHER","#87054","8/ 10/ 3.52 OZ","074410870546","https://ecatalog.wismettacusa.com/upload/img/m/662441255ef3e88c583a78.37018120.jpg","https://ecatalog.wismettacusa.com/product.php?id=2130&branch=LOS"
"OSECHI SHINOYAMA KUROMAME 230G F","","N/A","DELI OTHER","#87060","2/ 20/ 8.11 OZ","074410870607","https://ecatalog.wismettacusa.com/upload/img/m/5284956275ef3e8c79152c4.68855684.jpg","https://ecatalog.wismettacusa.com/product.php?id=2136&branch=LOS"
"SQUID ILLEX ARGENTINUS 21/25 CHN SK F","","SK","SQUID","#87071","17.6 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/194733690065319888ee2a51.53636422.jpg","https://ecatalog.wismettacusa.com/product.php?id=91481&branch=LOS"
"SQUID ILLEX ARGENTINUS 26/30 CHN SK F","","SK","SQUID","#87072","17.6 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/605599030653198c5a704a2.57709760.jpg","https://ecatalog.wismettacusa.com/product.php?id=91482&branch=LOS"
"SCALLOP HOTATE DRIED 4S 44LB JPN","","N/A","HOTATE","#87099","44 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/180117473366760c32cfe033.15013346.jpg","https://ecatalog.wismettacusa.com/product.php?id=123832&branch=LOS"
"SCALLOP HOTATE DRIED B1 44LB JPN","","N/A","HOTATE","#87101","44 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/139446099766760cae3e5864.01550460.jpg","https://ecatalog.wismettacusa.com/product.php?id=123833&branch=LOS"
"SCALLOP HOTATE DRIED B2 44LB JPN","","N/A","HOTATE","#87102","44 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/176344002666760cd150ae82.27377950.jpg","https://ecatalog.wismettacusa.com/product.php?id=123834&branch=LOS"
"SCALLOP HOTATE DRIED B3 44LB JPN","","N/A","HOTATE","#87103","44 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/38909636266760cebd72039.74484451.jpg","https://ecatalog.wismettacusa.com/product.php?id=123835&branch=LOS"
"SCALLOP HOTATE DRIED L 44LB JPN","","N/A","HOTATE","#87104","44 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/2717136306679f31db657c1.72919815.jpg","https://ecatalog.wismettacusa.com/product.php?id=123836&branch=LOS"
"SCALLOP HOTATE DRIED M 44LB JPN","","N/A","HOTATE","#87105","44 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/15256473066679f33fbfabb8.16720439.jpg","https://ecatalog.wismettacusa.com/product.php?id=123837&branch=LOS"
"SCALLOP HOTATE DRIED S 44LB JPN","","N/A","HOTATE","#87106","44 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/11105817456679f55e79f5f1.98485618.jpg","https://ecatalog.wismettacusa.com/product.php?id=123838&branch=LOS"
"SCALLOP HOTATE DRIED SA 44LB JPN","","N/A","HOTATE","#87107","44 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/5322264136679f4a75a00b2.29868839.jpg","https://ecatalog.wismettacusa.com/product.php?id=123839&branch=LOS"
"SCALLOP HOTATE DRIED SAS 44LB JPN","","N/A","HOTATE","#87108","44 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/14104441236679f484347b97.77089697.jpg","https://ecatalog.wismettacusa.com/product.php?id=123840&branch=LOS"
"PORK CHASHU BELLY W/SAUCE 22LB SK F","","POCINO","MEAT","#87137","LB","074410871376","https://ecatalog.wismettacusa.com/upload/img/m/1691043084667c723895e2d0.91278962.jpg","https://ecatalog.wismettacusa.com/product.php?id=125060&branch=LOS"
"TUNA SAKU AKAMI BIGEYE WLD JPN SPR F","","N/A","TUNA OTHER ( SLICE, CUBE )","#87141","11/ LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/205493495166732919109542.16717125.jpg","https://ecatalog.wismettacusa.com/product.php?id=124134&branch=LOS"
"TUNA SAKU AKAMI BLUEFIN JPN SPR F","","N/A","TUNA OTHER ( SLICE, CUBE )","#87142","11/ LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/219766120667329353696e5.53649300.jpg","https://ecatalog.wismettacusa.com/product.php?id=124135&branch=LOS"
"TUNA SAKU CHUTORO BLUEFIN JPN SPR F","","N/A","TUNA OTHER ( SLICE, CUBE )","#87143","LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/197634695766732957a992f8.83323144.jpg","https://ecatalog.wismettacusa.com/product.php?id=124136&branch=LOS"
"TUNA SAKU OTORO BLUEFIN JPN SPR F","","N/A","TUNA OTHER ( SLICE, CUBE )","#87144","LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/7562460766673296f627f01.23507018.jpg","https://ecatalog.wismettacusa.com/product.php?id=124137&branch=LOS"
"TSUKUDANI SHIITAKE KOMBU SHIMANOKA","","SHIMANOKA","TSUKUDANI","#87421","4/ 20/ 2.99 OZ","074410874216","https://ecatalog.wismettacusa.com/upload/img/m/1335178154642eefeda1f3c5.97833089.jpg","https://ecatalog.wismettacusa.com/product.php?id=110739&branch=LOS"
"TSUKUDANI SHISO KOMBU SHIMANOKA","","SHIMANOKA","TSUKUDANI","#87422","4/ 20/ 3.17 OZ","074410874223","https://ecatalog.wismettacusa.com/upload/img/m/1406875995642ef0028f5c82.20284516.jpg","https://ecatalog.wismettacusa.com/product.php?id=110740&branch=LOS"
"TSUKUDANI GOMA KOMBU SHIMANOKA","","SHIMANOKA","TSUKUDANI","#87423","4/ 20/ 3.17 OZ","074410874230","https://ecatalog.wismettacusa.com/upload/img/m/1632960220642ef01523ff95.75284029.jpg","https://ecatalog.wismettacusa.com/product.php?id=110741&branch=LOS"
"BEANS LONGLIFE HOKKAIDO KUROMAME 250G","","FUJICCO","BEANS","#87570","4/ 10/ 8.8 OZ","074410875701","https://ecatalog.wismettacusa.com/upload/img/m/826787714643724d4106c20.93708871.jpg","https://ecatalog.wismettacusa.com/product.php?id=105292&branch=LOS"
"BEANS LONGLIFE HOKKAIDO KINTOKIMAME 250G","","FUJICCO","BEANS","#87571","4/ 10/ 8.8 OZ","074410875718","https://ecatalog.wismettacusa.com/upload/img/m/1774576917643724f92661c5.95434471.jpg","https://ecatalog.wismettacusa.com/product.php?id=105293&branch=LOS"
"SANSAI MOUNTAIN VEGETABLE MIX 1KG OBORI","","OHBORI","DRIED, CHILLED VEGETABLE OTHER","#87866","15/ 2.2 LB","074410878665","https://ecatalog.wismettacusa.com/upload/img/m/15047348725b76f26718ec16.45279882.jpg","https://ecatalog.wismettacusa.com/product.php?id=1910&branch=LOS"
"TUNA SAKU SP REGULAR AAA THA SK F","","SK","TUNA SAKU, LOIN","#87955","2/ 11 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/28566904067046d3e0444c6.26497784.jpg","https://ecatalog.wismettacusa.com/product.php?id=115578&branch=LOS"
"TUNA CUBE SP AAA THA SK F","","SK","TUNA OTHER ( SLICE, CUBE )","#87964","2/ 11 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/156451858067169102c1b621.50508298.jpg","https://ecatalog.wismettacusa.com/product.php?id=115580&branch=LOS"
"MENTAIKO SPICY ROE NAMIKIRI(6745)KANEF F","","KANEFUKU","TARAKO, MENTAIKO","#88021","5/ 4.4 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/88021.jpg","https://ecatalog.wismettacusa.com/product.php?id=3554&branch=LOS"
"TUNA CC LOIN AAA 5/8LB SE ASIA OSAMU F","","OSAMU","TUNA SAKU, LOIN","#88068","22/ LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/88068-1.JPG","https://ecatalog.wismettacusa.com/product.php?id=3125&branch=LOS"
"SHRIMP BREADED EBI FRY 5P SE&E ASIA SK F","","SK","FROZEN PROCESSED PRODUCT OTHER","#88094","20/ 4.7 OZ","074410880941","https://ecatalog.wismettacusa.com/upload/img/m/21342549865c925d015e3a18.26730803.jpg","https://ecatalog.wismettacusa.com/product.php?id=3077&branch=LOS"
"SHRIMP STRETCHED WT 16/20 15P SK SEA F","","SK","SHRIMP STRECHED ( NOBASHI EBI )","#88103","30/ 15 PC","074410881030","https://ecatalog.wismettacusa.com/upload/img/m/88103.JPG","https://ecatalog.wismettacusa.com/product.php?id=3370&branch=LOS"
"SHRIMP STRETCHED WT 21/25 18P SK SEA F","","SK","SHRIMP STRECHED ( NOBASHI EBI )","#88104","30/ 18 PC","074410881047","https://ecatalog.wismettacusa.com/upload/img/m/19570928075c0196b018cf34.59294027.jpg","https://ecatalog.wismettacusa.com/product.php?id=3371&branch=LOS"
"SHRIMP STRETCHED WT 26/30 20P SK SEA F","","SK","SHRIMP STRECHED ( NOBASHI EBI )","#88105","30/ 20 PC","074410881053","https://ecatalog.wismettacusa.com/upload/img/m/7566523275c0196f93f1ea4.31607826.jpg","https://ecatalog.wismettacusa.com/product.php?id=3372&branch=LOS"
"SHRIMP BOTAN (XL) CAN F","","N/A","SHRIMP BOTAN, AMA EBI","#88107","12/ 2.2 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/1483702285c01b66a1a6248.07855337.jpg","https://ecatalog.wismettacusa.com/product.php?id=3431&branch=LOS"
"SHRIMP STRETCHED WT SP 16/20 15P SK F","","SK","SHRIMP STRECHED ( NOBASHI EBI )","#88118","30/ 15 PC","074410881184","https://ecatalog.wismettacusa.com/upload/img/m/5821216735d0d2517ccfee8.86189299.jpg","https://ecatalog.wismettacusa.com/product.php?id=3367&branch=LOS"
"SHRIMP STRETCHED WT SP 21/25 20P SK F","","SK","SHRIMP STRECHED ( NOBASHI EBI )","#88119","30/ 20 PC","074410881191","https://ecatalog.wismettacusa.com/upload/img/m/17010814135c01a78a65f4b0.52542169.jpg","https://ecatalog.wismettacusa.com/product.php?id=3368&branch=LOS"
"SHRIMP STRETCHED WT SP 26/30 25P SK F","","SK","SHRIMP STRECHED ( NOBASHI EBI )","#88120","30/ 25 PC","074410881207","https://ecatalog.wismettacusa.com/upload/img/m/6196790365c01a7d855a5a5.09880461.jpg","https://ecatalog.wismettacusa.com/product.php?id=3369&branch=LOS"
"MACKEREL ROUND 400-600G 22LB WILD F","","N/A","MACKEREL","#88129","22 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/17383395885c01d735c54568.67495716.jpg","https://ecatalog.wismettacusa.com/product.php?id=3270&branch=LOS"
"EEL UNAGI KABAYAKI 9OZ FARM CHN F","","N/A","UNAGI","#88140","2/ 11 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/88140.jpg","https://ecatalog.wismettacusa.com/product.php?id=3234&branch=LOS"
"EEL UNAGI KABAYAKI 10OZ FARM CHN F","","N/A","UNAGI","#88141","2/ 11 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/88141.JPG","https://ecatalog.wismettacusa.com/product.php?id=3235&branch=LOS"
"EEL UNAGI KABAYAKI 11OZ FARM CHN F","","N/A","UNAGI","#88142","2/ 11 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/88142-1.JPG","https://ecatalog.wismettacusa.com/product.php?id=3236&branch=LOS"
"EEL UNAGI KABAYAKI 12OZ FARM CHN F","","N/A","UNAGI","#88160","2/ 11 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/88160-1.JPG","https://ecatalog.wismettacusa.com/product.php?id=3232&branch=LOS"
"SHRIMP SUSHI WT 3L 30P SK SEA F","","SK","SUSHI EBI SHRIMP","#88233","30/ 30 PC","074410882334","https://ecatalog.wismettacusa.com/upload/img/m/1022366065d54306ea9097.02863755.jpg","https://ecatalog.wismettacusa.com/product.php?id=3392&branch=LOS"
"SHRIMP SUSHI WT 4L 30P SK SEA F","","SK","SUSHI EBI SHRIMP","#88234","30/ 30 PC","074410882341","https://ecatalog.wismettacusa.com/upload/img/m/15039297605c01d72da6c7c4.22002429.jpg","https://ecatalog.wismettacusa.com/product.php?id=3389&branch=LOS"
"SHRIMP SUSHI WT 5L 30P SK SEA F","","SK","SUSHI EBI SHRIMP","#88235","30/ 30 PC","074410882358","https://ecatalog.wismettacusa.com/upload/img/m/19058880835c01d7c848d5f0.02767611.jpg","https://ecatalog.wismettacusa.com/product.php?id=3390&branch=LOS"
"SHRIMP SUSHI WT 6L 30P SK SEA F","","SK","SUSHI EBI SHRIMP","#88236","30/ 30 PC","074410882365","https://ecatalog.wismettacusa.com/upload/img/m/194278625c01dad298e242.75827361.jpg","https://ecatalog.wismettacusa.com/product.php?id=3391&branch=LOS"
"CHILEAN SEABASS H&G 10-12K KOR F","","N/A","FISH OTHER ( LOBSTER, ANAGO )","#88248","LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/4320934805c01d78d69df85.08022515.jpg","https://ecatalog.wismettacusa.com/product.php?id=3342&branch=LOS"
"VINEGARED MACKEREL 125G WILD SHUNSEN F","","N/A","MACKEREL","#88251","4/ 20/ 4.4 OZ","4943671200033","https://ecatalog.wismettacusa.com/upload/img/m/17326188025c37bff5375cf2.38935101.jpg","https://ecatalog.wismettacusa.com/product.php?id=3271&branch=LOS"
"CUTTLEFISH MONGO IKA S WILD SK SEA F","","SK","SQUID","#88265","12/ 17.63 OZ","074410882655","https://ecatalog.wismettacusa.com/upload/img/m/5115544265c37c01e3ed122.99882889.jpg","https://ecatalog.wismettacusa.com/product.php?id=3296&branch=LOS"
"SHRIMP BOTAN JUMBO CAN F","","N/A","SHRIMP BOTAN, AMA EBI","#88295","12/ 2.2 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/88295.jpg","https://ecatalog.wismettacusa.com/product.php?id=3432&branch=LOS"
"ALBACORE LOIN (M) 11LB SK CAN WILD F","","SK","ALBACORE","#88401","11/ LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/20441408585cd46d38c94d90.34727700.jpg","https://ecatalog.wismettacusa.com/product.php?id=3316&branch=LOS"
"SCALLOP ADDUCTOR 10/20 5LB F","","N/A","HOTATE","#88428","6/ 5 LB","720125000203","https://ecatalog.wismettacusa.com/upload/img/m/88428-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=3501&branch=LOS"
"SCALLOP ADUUCTOR 20/30 5LB USA F","","N/A","HOTATE","#88429","6/ 5 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/3644194275c01a96f50cbd1.63355368.jpg","https://ecatalog.wismettacusa.com/product.php?id=3502&branch=LOS"
